web-scraper-order,web-scraper-start-url,pagination,detail
"1655803644-928","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海4月11日无新增本地新冠肺炎确诊病例 新增境外输入52例  治愈出院3例"
"1655803644-666","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海10月30日无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院8例"
"1655803644-208","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年1月28日，无新增本土新冠肺炎确诊病例 新增境外输入10例  治愈出院29例 解除医学观察无症状感染者1例"
"1655803644-55","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年5月26日，新增本土新冠肺炎确诊病例45例 新增本土无症状感染者219例 新增境外输入性新冠肺炎确诊病例1例 新增境外输入性无症状感染者6例"
"1655803644-297","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年11月2日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院4例"
"1655803644-990","https://wsjkw.sh.gov.cn/yqtb/index.html","","一名4岁患儿出院！上海今天又有7例确诊病例痊愈出院，累计313人"
"1655803644-414","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年7月11日，无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院4例"
"1655803644-109","https://wsjkw.sh.gov.cn/yqtb/index.html","","4月27日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-650","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海11月15日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院9例"
"1655803644-619","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海12月15日无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院4例"
"1655803644-953","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海3月28日无新增本地新冠肺炎确诊病例 新增境外输入7例"
"1655803644-591","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年1月12日,无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院6例"
"1655803644-831","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有1例确诊病例今日出院，共计663例治愈出院"
"1655803644-985","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有1例确诊病例3月11日出院"
"1655803644-623","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海12月11日0—24时，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院4例"
"1655803644-1058","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海新增11例新型冠状病毒感染的肺炎确诊病例"
"1655803644-418","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年7月7日，无新增本地新冠肺炎确诊病例 新增境外输入8例 治愈出院2例"
"1655803644-17","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海社会面新增2例新冠肺炎本土确诊病例和1例本土无症状感染者，三地列为中风险地区"
"1655803644-268","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年12月2日，新增本土新冠肺炎确诊病例2例 新增境外输入6例  治愈出院7例"
"1655803644-1020","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海公布2月17日（0-24时） 确诊病例涉及区域和场所情况"
"1655803644-516","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年3月29日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院1例"
"1655803644-136","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年4月14日，新增本土新冠肺炎确诊病例3200例 新增本土无症状感染者19872例 无新增境外输入性新冠肺炎确诊病例 新增境外输入性无症状感染者1例 治愈出院549例  解除医学观察8071例"
"1655803644-631","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海12月3日无新增本地新冠肺炎确诊病例 新增境外输入9例  治愈出院5例"
"1655803644-472","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年5月13日，无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院4例"
"1655803644-748","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有3例确诊病例8月11日出院"
"1655803644-732","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海8月25日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院6例"
"1655803644-32","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年6月7日，新增本土新冠肺炎确诊病例4例 新增本土无症状感染者11例 新增境外输入性新冠肺炎确诊病例8例 无新增境外输入性无症状感染者"
"1655803644-500","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年4月15日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院2例"
"1655803644-563","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年2月7日，无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院10例"
"1655803644-875","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海5月10日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 新增治愈出院1例"
"1655803644-50","https://wsjkw.sh.gov.cn/yqtb/index.html","","5月28日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-14","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年6月15日，新增本土新冠肺炎确诊病例9例 新增本土无症状感染者7例 新增境外输入性新冠肺炎确诊病例4例 新增境外输入性无症状感染者1例"
"1655803644-62","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年5月22日，新增本土新冠肺炎确诊病例55例 新增本土无症状感染者503例 新增境外输入性新冠肺炎确诊病例1例 新增境外输入性无症状感染者4例"
"1655803644-870","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有5例确诊病例今日出院，共计638例治愈出院"
"1655803644-538","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年3月6日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院1例"
"1655803644-552","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年2月19日，无新增本地新冠肺炎确诊病例 新增境外输入病例2例 治愈出院4例"
"1655803644-752","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海8月7日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院1例"
"1655803644-922","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海4月14日无新增本地新冠肺炎确诊病例 新增境外输入4例 治愈出院10例"
"1655803644-783","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有1例确诊病例今日出院，共计690例治愈出院"
"1655803644-162","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年4月1日，新增本土新冠肺炎确诊病例260例 新增本土无症状感染者6051例 新增境外输入性新冠肺炎确诊病例2例 无新增境外输入性无症状感染者 治愈出院39例"
"1655803644-799","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有2例确诊病例今日出院，共计677例治愈出院"
"1655803644-223","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年1月14日，无新增本土新冠肺炎确诊病例 新增境外输入43例  治愈出院8例"
"1655803644-530","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年3月14日，无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院2例"
"1655803644-181","https://wsjkw.sh.gov.cn/yqtb/index.html","","3月22日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-453","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年6月1日，无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院5例"
"1655803644-110","https://wsjkw.sh.gov.cn/yqtb/index.html","","4月27日（0-24时）上海新增1292例本土新冠肺炎确诊病例，新增9330例本土无症状感染者"
"1655803644-207","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年1月29日，无新增本土新冠肺炎确诊病例 新增境外输入10例  治愈出院30例"
"1655803644-262","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海12月7日新增1例本土确诊病例，11334名相关人员核酸检测结果均为阴性"
"1655803644-861","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海5月18日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例"
"1655803644-488","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年4月27日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院3例"
"1655803644-399","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年7月26日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院2例"
"1655803644-3","https://wsjkw.sh.gov.cn/yqtb/index.html","","【最新】各区阳性感染者相关情况通报"
"1655803644-459","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年5月26日，无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院4例"
"1655803644-132","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年4月16日，新增本土新冠肺炎确诊病例3238例 新增本土无症状感染者21582例 新增境外输入性新冠肺炎确诊病例2例 无新增境外输入性无症状感染者"
"1655803644-534","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年3月10日，无新增本地新冠肺炎确诊病例 新增境外输入5例 治愈出院3例"
"1655803644-1064","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海新增16例新型冠状病毒感染的肺炎确诊病例"
"1655803644-711","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海9月15日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院4例"
"1655803644-277","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年11月24日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院1例"
"1655803644-957","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海今天又有1例确诊病例痊愈出院，累计331人"
"1655803644-815","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海6月17日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院1例"
"1655803644-1022","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海公布2月16日（0-24时） 确诊病例涉及区域和场所情况"
"1655803644-1045","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海新增4例新型冠状病毒感染的肺炎确诊病例"
"1655803644-271","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年11月30日，无新增本土新冠肺炎确诊病例 新增境外输入3例"
"1655803644-390","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年8月3日，无新增本地新冠肺炎确诊病例 新增境外输入2例"
"1655803644-438","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年6月16日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院7例"
"1655803644-224","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年1月13日 新增本土新冠肺炎确诊病例2例 新增本土无症状感染者3例 新增境外输入30例  治愈出院8例"
"1655803644-193","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年3月15日，新增本土新冠肺炎确诊病例5例 新增本土无症状感染者197例 新增境外输入性新冠肺炎确诊病例10例 新增境外输入性无症状感染者1例 治愈出院33例  解除医学观察无症状感染者13例"
"1655803644-73","https://wsjkw.sh.gov.cn/yqtb/index.html","","5月15日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-731","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海8月26日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院2例"
"1655803644-239","https://wsjkw.sh.gov.cn/yqtb/index.html","","关于公布上海市第二批老年友善医疗机构名单的通知"
"1655803644-866","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有1例确诊病例今日出院，共计641例治愈出院"
"1655803644-501","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年4月14日，无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院5例"
"1655803644-19","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年6月13日，新增本土新冠肺炎确诊病例3例 新增本土无症状感染者14例 新增境外输入性新冠肺炎确诊病例2例 新增境外输入性无症状感染者1例"
"1655803644-814","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海6月18日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例"
"1655803644-105","https://wsjkw.sh.gov.cn/yqtb/index.html","","4月29日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-11","https://wsjkw.sh.gov.cn/yqtb/index.html","","6月16日（0-24时）本市各区确诊病例、无症状感染者居住地和当前全市风险地区信息"
"1655803644-1001","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有8例确诊病例2月29日出院"
"1655803644-747","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海8月11日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院3例"
"1655803644-184","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年3月21日，新增本土新冠肺炎确诊病例31例 新增本土无症状感染者865例 新增境外输入性新冠肺炎确诊病例8例 新增境外输入性无症状感染者3例 治愈出院140例  解除医学观察无症状感染者186例"
"1655803644-439","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年6月15日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院3例"
"1655803644-1028","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海公布2月14日（0-24时）确诊病例涉及区域和场所情况"
"1655803644-281","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年11月20日，无新增本地新冠肺炎确诊病例 新增境外输入3例"
"1655803644-766","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海7月26日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院1例"
"1655803644-645","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海11月20日新增2例本地新冠肺炎确诊病例 新增境外输入9例  治愈出院8例"
"1655803644-478","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年5月7日，无新增本地新冠肺炎确诊病例 新增境外输入病例2例 治愈出院6例"
"1655803644-785","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海7月11日无新增本地新冠肺炎确诊病例 新增境外输入2例"
"1655803644-878","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有3例确诊病例今日出院，共计626例治愈出院"
"1655803644-936","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海4月7日无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院17例  死亡1例"
"1655803644-879","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海5月8日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例"
"1655803644-405","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年7月20日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院3例"
"1655803644-480","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年5月5日，无新增本地新冠肺炎确诊病例 无新增境外输入病例 治愈出院2例"
"1655803644-23","https://wsjkw.sh.gov.cn/yqtb/index.html","","6月11日（0-24时）本市各区确诊病例、无症状感染者居住地和当前全市风险地区信息"
"1655803644-82","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年5月11日，新增本土新冠肺炎确诊病例144例 新增本土无症状感染者1305例 无新增境外输入性新冠肺炎确诊病例 新增境外输入性无症状感染者1例"
"1655803644-873","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海5月12日无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院4例"
"1655803644-947","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海没有处在医学观察中的无症状感染者，一直严格按照确诊病例管控"
"1655803644-812","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海6月20日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例"
"1655803644-451","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年6月3日，无新增本地新冠肺炎确诊病例 新增境外输入5例 治愈出院5例"
"1655803644-161","https://wsjkw.sh.gov.cn/yqtb/index.html","","4月1日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-704","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海9月22日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例"
"1655803644-31","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年6月8日，新增本土新冠肺炎确诊病例4例 新增本土无症状感染者5例 无新增境外输入性新冠肺炎确诊病例 新增境外输入性无症状感染者5例"
"1655803644-823","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海6月10日无新增本地新冠肺炎确诊病例 新增境外输入6例"
"1655803644-509","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年4月5日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院8例"
"1655803644-776","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海7月18日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院2例"
"1655803644-628","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海12月6日无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院3例"
"1655803644-174","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年3月26日，新增本土新冠肺炎确诊病例45例 新增本土无症状感染者2631例 新增境外输入性新冠肺炎确诊病例6例 新增境外输入性无症状感染者2例 治愈出院33例"
"1655803644-887","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有2例确诊病例今日出院，共计615例治愈出院"
"1655803644-491","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年4月24日，无新增本地新冠肺炎确诊病例 新增境外输入9例 治愈出院2例"
"1655803644-448","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年6月6日，无新增本地新冠肺炎确诊病例 新增境外输入4例"
"1655803644-736","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海8月21日无新增本地新冠肺炎确诊病例 新增境外输入13例  治愈出院6例"
"1655803644-467","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年5月18日，无新增本地新冠肺炎确诊病例 新增境外输入9例 治愈出院4例"
"1655803644-452","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年6月2日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院2例"
"1655803644-978","https://wsjkw.sh.gov.cn/yqtb/index.html","","昨日12-24时，上海新增1例境外输入型新型冠状病毒肺炎确诊病例"
"1655803644-363","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年8月26日，新增本地新冠肺炎确诊病例1例 新增境外输入7例  治愈出院6例"
"1655803644-70","https://wsjkw.sh.gov.cn/yqtb/index.html","","5月17日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-926","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海4月12日无新增本地新冠肺炎确诊病例 新增境外输入11例 治愈出院8例"
"1655803644-422","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年7月3日，无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院2例"
"1655803644-450","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年6月4日，无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院5例"
"1655803644-930","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海4月10日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院13例"
"1655803644-1074","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海确诊第二例输入性 新型冠状病毒感染的肺炎病例"
"1655803644-1053","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海新增8例新型冠状病毒感染的肺炎确诊病例"
"1655803644-574","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年1月27日，无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院3例"
"1655803644-1041","https://wsjkw.sh.gov.cn/yqtb/index.html","","【辟谣】非上海户籍不再列入新增确诊病例？ 市卫健委辟谣了"
"1655803644-324","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年10月7日，无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院5例"
"1655803644-176","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年3月25日，新增本土新冠肺炎确诊病例38例 新增本土无症状感染者2231例 新增境外输入性新冠肺炎确诊病例9例 新增境外输入性无症状感染者2例 治愈出院21例  解除医学观察无症状感染者110例"
"1655803644-114","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年4月25日，新增本土新冠肺炎确诊病例1661例 新增本土无症状感染者15319例 无新增境外输入性新冠肺炎确诊病例 无新增境外输入性无症状感染者"
"1655803644-1014","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有12例确诊病例2月21日出院"
"1655803644-946","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海4月1日无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院2例"
"1655803644-246","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年12月23日，无新增本土新冠肺炎确诊病例 新增境外输入8例  治愈出院2例 解除医学观察无症状感染者1例"
"1655803644-15","https://wsjkw.sh.gov.cn/yqtb/index.html","","6月14日（0-24时）本市各区确诊病例、无症状感染者居住地和当前全市风险地区信息"
"1655803644-1017","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海昨天全天无新增新型冠状病毒肺炎确诊病例"
"1655803644-920","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海4月15日无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院17例"
"1655803644-939","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海昨日无新增本地新冠肺炎确诊病例  新增境外输入5例 治愈出院27例"
"1655803644-965","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有1例确诊病例今日出院，共计328例治愈出院"
"1655803644-92","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年5月6日，新增本土新冠肺炎确诊病例253例 新增本土无症状感染者3961例 无新增境外输入性新冠肺炎确诊病例 无新增境外输入性无症状感染者"
"1655803644-746","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海8月12日无新增本地新冠肺炎确诊病例 新增境外输入2例"
"1655803644-641","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海11月23日新增1例本地新冠肺炎确诊病例 新增境外输入3例  治愈出院6例"
"1655803644-526","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年3月18日，无新增本地新冠肺炎确诊病例 新增境外输入5例 治愈出院1例"
"1655803644-865","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海5月16日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 新增治愈出院1例"
"1655803644-34","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年6月6日，新增本土新冠肺炎确诊病例3例 新增本土无症状感染者7例 新增境外输入性新冠肺炎确诊病例3例 新增境外输入性无症状感染者6例"
"1655803644-144","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年4月10日，新增本土新冠肺炎确诊病例914例 新增本土无症状感染者25173例 新增境外输入性新冠肺炎确诊病例3例 治愈出院298例"
"1655803644-959","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海昨日无新增本地新冠肺炎确诊病例 新增境外输入19例 治愈出院1例 死亡1例"
"1655803644-61","https://wsjkw.sh.gov.cn/yqtb/index.html","","5月22日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-677","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海10月19日无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院2例"
"1655803644-929","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有3例确诊病例今日出院，共计438例治愈出院"
"1655803644-513","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年4月1日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院1例"
"1655803644-106","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年4月29日，新增本土新冠肺炎确诊病例1249例 新增本土无症状感染者8932例 新增境外输入性新冠肺炎确诊病例1例 无新增境外输入性无症状感染者"
"1655803644-958","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海3月25日无新增本地新冠肺炎确诊病例，新增境外输入18例"
"1655803644-421","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年7月4日，无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院2例"
"1655803644-1035","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有5例确诊病例2月13日出院"
"1655803644-210","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年1月26日，新增本土新冠肺炎确诊病例1例，新增境外输入病例20例 治愈出院36例 解除医学观察无症状感染者1例"
"1655803644-524","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年3月20日，无新增本地新冠肺炎确诊病例 新增境外输入4例 治愈出院4例"
"1655803644-646","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海11月19日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院8例"
"1655803644-860","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有1例确诊病例今日出院，共计642例治愈出院"
"1655803644-837","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有3例确诊病例今日出院，共计660例治愈出院"
"1655803644-582","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海报告3例本土确诊病例，昭通路居民区（福州路以南）列为中风险地区"
"1655803644-454","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年5月31日，无新增本地新冠肺炎确诊病例 新增境外输入7例 治愈出院4例"
"1655803644-668","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海10月28日无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院1例"
"1655803644-853","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有1例确诊病例今日出院，共计647例治愈出院"
"1655803644-760","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海7月30日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院1例"
"1655803644-919","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有4例确诊病例今日出院，共计489例治愈出院"
"1655803644-274","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年11月27日，无新增本土确诊病例 新增本土无症状感染者1例  新增境外输入5例 治愈出院3例"
"1655803644-745","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有2例确诊病例今日出院，共计739例治愈出院"
"1655803644-359","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年8月29日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院4例"
"1655803644-906","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有1例确诊病例今日出院，共计533例治愈出院"
"1655803644-183","https://wsjkw.sh.gov.cn/yqtb/index.html","","3月21日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-706","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海9月20日无新增本地新冠肺炎确诊病例 新增境外输入2例   治愈出院3例"
"1655803644-88","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年5月8日，新增本土新冠肺炎确诊病例322例 新增本土无症状感染者3625例 新增境外输入性新冠肺炎确诊病例2例 新增境外输入性无症状感染者1例"
"1655803644-1033","https://wsjkw.sh.gov.cn/yqtb/index.html","","快讯！上海又有28例确诊病例今日痊愈出院，目前共90例出院"
"1655803644-566","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年2月4日，新增本地新冠肺炎确诊病例1例 新增境外输入9例  治愈出院8例"
"1655803644-131","https://wsjkw.sh.gov.cn/yqtb/index.html","","4月16日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-326","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年10月5日 无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院1例"
"1655803644-796","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有3例确诊病例今日出院，共计681例治愈出院"
"1655803644-810","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有1例确诊病例今日出院，共计669例治愈出院"
"1655803644-1075","https://wsjkw.sh.gov.cn/yqtb/index.html","","国家卫健委确认上海首例输入性 新型冠状病毒感染的肺炎确诊病例"
